instant,dteday,temp,atemp,hum,windspeed,casual,registered,cnt,atemp_mul_atemp,hum_mul_windspeed,temp_div_atemp,temp_mul_temp,weathersit_div_temp,season_1,season_2,season_3,season_4,yr_0,yr_1,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,holiday_0,holiday_1,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,workingday_0,workingday_1,weathersit_1,weathersit_2,weathersit_3
477,2012-04-21,0.57,0.542921,0.682917,0.283587,2541,4083,6624,0.294763212241,0.193666383279,1.0498765013694442,0.32489999999999997,1.7543859649122808,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
478,2012-04-22,0.396667,0.389504,0.835417,0.344546,120,907,1027,0.15171336601600002,0.287839585682,1.018390055044364,0.15734470888899998,7.563018854606005,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
479,2012-04-23,0.321667,0.301125,0.766667,0.303496,195,3019,3214,0.09067626562499999,0.232680367832,1.068217517642175,0.10346965888899999,6.217610137191568,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
480,2012-04-24,0.413333,0.405283,0.454167,0.249383,518,5115,5633,0.16425431008900002,0.11326152896099999,1.019862663866977,0.170844168889,2.419356789803863,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
481,2012-04-25,0.476667,0.470317,0.427917,0.11879200000000001,655,5541,6196,0.221198080489,0.050833116264,1.0135015319454752,0.227211428889,2.0979006308387196,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
482,2012-04-26,0.49833299999999997,0.483583,0.756667,0.176625,475,4551,5026,0.233852517889,0.133646308875,1.0305014857842396,0.24833577888899996,4.013380610956931,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
483,2012-04-27,0.4575,0.452637,0.400833,0.34763299999999997,1014,5219,6233,0.20488025376900001,0.139342778289,1.0107437085346536,0.20930625000000003,2.1857923497267757,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
484,2012-04-28,0.37666700000000003,0.377504,0.489583,0.129975,1120,3100,4220,0.142509270016,0.063633550425,0.9977828049504112,0.14187802888900003,5.309729814398394,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
485,2012-04-29,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,0.202608914641,0.068634699364,1.0182439832844945,0.210069138889,2.1818197685961955,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
486,2012-04-30,0.464167,0.457696,0.57,0.171638,665,4907,5572,0.209485628416,0.09783366,1.0141382052716212,0.215451003889,4.308794033182023,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
487,2012-05-01,0.613333,0.577021,0.659583,0.156096,653,5087,5740,0.332953234441,0.10295826796800002,1.0629301186611926,0.376177368889,3.2608713374300744,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
488,2012-05-02,0.564167,0.537896,0.797083,0.138058,667,5502,6169,0.289332106816,0.11004368481399998,1.048840296265449,0.318284403889,1.7725248020532929,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
489,2012-05-03,0.56,0.537242,0.768333,0.133696,764,5657,6421,0.288628966564,0.10272304876800001,1.042360798299463,0.31360000000000005,3.571428571428571,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
490,2012-05-04,0.6275,0.590917,0.735417,0.162938,1069,5227,6296,0.349182900889,0.119827375146,1.061908863681363,0.3937562499999999,1.5936254980079683,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
491,2012-05-05,0.621667,0.584608,0.756667,0.15299200000000002,2496,4387,6883,0.341766513664,0.11576399766400002,1.0633911954677322,0.386469858889,3.2171564519268356,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
492,2012-05-06,0.5625,0.546737,0.74,0.14987899999999998,2135,4224,6359,0.29892134716900004,0.11091045999999999,1.0288310467372794,0.31640625,3.5555555555555554,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
493,2012-05-07,0.5375,0.527142,0.664167,0.230721,1008,5265,6273,0.277878688164,0.153237274407,1.0196493544433947,0.28890625,3.7209302325581395,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
494,2012-05-08,0.581667,0.557471,0.685833,0.296029,738,4990,5728,0.31077391584100006,0.203026457157,1.0434031546035578,0.338336498889,3.438393445046736,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
495,2012-05-09,0.575,0.553025,0.744167,0.216412,620,4097,4717,0.305836650625,0.161046668804,1.0397359974684688,0.33062499999999995,3.4782608695652177,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
496,2012-05-10,0.505833,0.49178299999999997,0.552083,0.31406300000000004,1026,5546,6572,0.24185051908899996,0.17338884322900003,1.028569511349518,0.25586702388899996,1.9769370523473162,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
497,2012-05-11,0.533333,0.520833,0.360417,0.23693699999999998,1319,5711,7030,0.271267013889,0.08539612272899999,1.0240000153600097,0.28444408888899997,1.8750011718757327,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
498,2012-05-12,0.564167,0.544817,0.480417,0.12313299999999999,2622,4807,7429,0.296825563489,0.059155186460999994,1.0355165128841428,0.318284403889,1.7725248020532929,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
499,2012-05-13,0.6125,0.585238,0.57625,0.225117,2172,3946,6118,0.34250351664400003,0.12972367125,1.0465827577840128,0.3751562500000001,1.6326530612244896,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
500,2012-05-14,0.573333,0.5499,0.789583,0.21269200000000002,342,2501,2843,0.30239001000000004,0.16793798743600002,1.0426132024004362,0.328710728889,3.488374121147745,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
501,2012-05-15,0.611667,0.576404,0.794583,0.147392,625,4490,5115,0.332241571216,0.117115177536,1.0611775768384673,0.37413651888899996,3.269752986510634,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
502,2012-05-16,0.636667,0.595975,0.697917,0.122512,991,6433,7424,0.35518620062500006,0.08550320750399999,1.0682780317966356,0.40534486888899995,1.5706798059268032,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
503,2012-05-17,0.593333,0.572613,0.52,0.229475,1242,6142,7384,0.32788564776900003,0.11932700000000002,1.0361849975463358,0.352044048889,1.6853942052776434,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
504,2012-05-18,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,0.30373435664099996,0.071600851061,1.0236717526641155,0.318284403889,1.7725248020532929,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
505,2012-05-19,0.6,0.566908,0.45625,0.083975,3410,4884,8294,0.321384680464,0.03831359375,1.0583727871188977,0.36,1.6666666666666667,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
506,2012-05-20,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,0.341017457089,0.134920581039,1.0631302796219648,0.38543361388899994,1.6107391198599301,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
507,2012-05-21,0.598333,0.565667,0.81125,0.233204,630,3729,4359,0.31997915488900003,0.189186745,1.0577477561887116,0.358002378889,3.3426202465850956,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
508,2012-05-22,0.615,0.580825,0.765833,0.11816700000000001,819,5254,6073,0.33735768062500004,0.090496188111,1.05883872078509,0.378225,3.252032520325203,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
509,2012-05-23,0.621667,0.584612,0.774583,0.102,766,4494,5260,0.341771190544,0.079007466,1.0633839195911132,0.386469858889,3.2171564519268356,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
510,2012-05-24,0.655,0.6067,0.716667,0.172896,1059,5711,6770,0.36808489,0.123908857632,1.0796110103840448,0.42902500000000005,1.5267175572519083,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
511,2012-05-25,0.68,0.627529,0.7470829999999999,0.14055,1417,5317,6734,0.393792645841,0.10500251565,1.083615259215112,0.4624000000000001,1.4705882352941175,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
512,2012-05-26,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,0.4130581484160001,0.14576164,1.0774923136288383,0.47955625,1.444043321299639,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
513,2012-05-27,0.69,0.641425,0.697083,0.215171,3283,3308,6591,0.41142603062500005,0.149992046193,1.0757298203219392,0.4760999999999999,1.4492753623188408,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
514,2012-05-28,0.7125,0.6793,0.67625,0.196521,2557,3486,6043,0.46144849000000004,0.13289732625,1.0488738407183866,0.50765625,1.4035087719298245,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
515,2012-05-29,0.7225,0.672992,0.6845829999999999,0.2954,880,4863,5743,0.45291823206400006,0.2022258182,1.0735640245352098,0.52200625,1.3840830449826989,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
516,2012-05-30,0.656667,0.611129,0.67,0.134329,745,6110,6855,0.37347865464100005,0.09000043,1.0745145460287435,0.431211548889,3.0456837331554656,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
517,2012-05-31,0.68,0.631329,0.492917,0.195279,1100,6238,7338,0.39857630624100004,0.096256338843,1.0770929261922073,0.4624000000000001,1.4705882352941175,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
518,2012-06-01,0.654167,0.607962,0.755417,0.23756300000000002,533,3594,4127,0.369617793444,0.179459128771,1.07599981577796,0.4279344638890001,3.0573232828925945,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
519,2012-06-02,0.583333,0.566288,0.549167,0.18656199999999998,2795,5325,8120,0.320682098944,0.10245369385399998,1.0300995253298675,0.340277388889,1.7142866938781107,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
520,2012-06-03,0.6025,0.575133,0.49333299999999997,0.184087,2494,5147,7641,0.33077796768900003,0.090816191971,1.0475837762743574,0.36300625000000003,1.6597510373443982,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
521,2012-06-04,0.5975,0.578283,0.487083,0.284833,1071,5927,6998,0.334411228089,0.138737312139,1.0332311342370433,0.35700625,1.6736401673640167,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
522,2012-06-05,0.540833,0.525892,0.613333,0.209575,968,6033,7001,0.27656239566400004,0.128539263475,1.0284107763571226,0.292500333889,3.697999197534174,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
523,2012-06-06,0.554167,0.542292,0.61125,0.077125,1027,6028,7055,0.294080613264,0.04714265625,1.0218977967589415,0.30710106388899994,1.804510192775824,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
524,2012-06-07,0.6025,0.569442,0.567083,0.15735,1038,6456,7494,0.32426419136400003,0.08923051004999999,1.0580533223752375,0.36300625000000003,1.6597510373443982,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
525,2012-06-08,0.649167,0.597862,0.467917,0.17538299999999998,1488,6248,7736,0.357438971044,0.08206468721099999,1.0858141176391878,0.4214177938890001,1.5404356660150622,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
526,2012-06-09,0.710833,0.648367,0.437083,0.144287,2708,4790,7498,0.420379766689,0.063065394821,1.0963435831866828,0.505283553889,1.4068001907621057,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
527,2012-06-10,0.726667,0.663517,0.538333,0.133721,2224,4374,6598,0.440254809289,0.071986427093,1.0951746526464279,0.5280449288889999,1.3761461577311205,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
528,2012-06-11,0.720833,0.659721,0.587917,0.207713,1017,5647,6664,0.435231797841,0.122118003821,1.0926330979307919,0.5196002138889999,2.7745677570255527,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
529,2012-06-12,0.6533329999999999,0.597875,0.833333,0.21454600000000001,477,4495,4972,0.3574545156250001,0.178788261818,1.0927585197574743,0.4268440088889999,3.061226051645945,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
530,2012-06-13,0.655833,0.611117,0.582083,0.343279,1173,6248,7421,0.373463987689,0.199816870157,1.073170931261935,0.430116923889,1.5247784115773375,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
531,2012-06-14,0.648333,0.624383,0.569583,0.253733,1180,6183,7363,0.38985413068900004,0.14452200333899998,1.0383578668861901,0.4203356788890001,1.542417245458738,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
532,2012-06-15,0.639167,0.599754,0.589583,0.176617,1563,6102,7665,0.35970486051600004,0.10413038071099999,1.0657152765967381,0.40853445388900006,1.564536341832416,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
533,2012-06-16,0.631667,0.594708,0.504167,0.166667,2963,4739,7702,0.353677605264,0.084028001389,1.0621464651560093,0.399003198889,1.583112621048749,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
534,2012-06-17,0.5925,0.571975,0.59875,0.144904,2634,4344,6978,0.32715540062500004,0.08676127,1.035884435508545,0.35105625,1.6877637130801686,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
535,2012-06-18,0.568333,0.544842,0.777917,0.174746,653,4446,5099,0.29685280496400007,0.135937884082,1.043115251761061,0.32300239888899995,3.5190636475446615,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
536,2012-06-19,0.688333,0.654692,0.69,0.148017,968,5857,6825,0.4286216148640001,0.10213173,1.0513844678108177,0.473802318889,1.4527852071599068,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
537,2012-06-20,0.7825,0.720975,0.592083,0.11381199999999998,872,5339,6211,0.5198049506250001,0.06738615039599999,1.085335829952495,0.6123062499999999,1.2779552715654952,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
538,2012-06-21,0.805833,0.752542,0.567917,0.11878699999999999,778,5127,5905,0.566319461764,0.06746115667899999,1.0708146522054582,0.649366823889,1.2409519093906554,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
539,2012-06-22,0.7775,0.724121,0.57375,0.182842,964,4859,5823,0.524351222641,0.1049055975,1.0737155806833387,0.6045062499999999,1.2861736334405145,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
540,2012-06-23,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,0.4261373952640001,0.096075791343,1.1208271547445432,0.535336598889,1.3667419741494424,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
541,2012-06-24,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,0.454618456516,0.069730777675,1.102452488231438,0.552543948889,1.34529208309062,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
542,2012-06-25,0.7158329999999999,0.654042,0.504167,0.300383,1139,5640,6779,0.427770937764,0.151443195961,1.0944755841367984,0.5124168838889999,1.3969738751915601,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
543,2012-06-26,0.630833,0.594704,0.37333299999999997,0.347642,1077,6365,7442,0.353672847616,0.129786230786,1.06075123086443,0.39795027388899995,1.5852055932394153,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
544,2012-06-27,0.6975,0.640792,0.36,0.271775,1077,6258,7335,0.410614387264,0.097839,1.0884967352900785,0.48650625000000003,1.4336917562724014,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
545,2012-06-28,0.749167,0.675512,0.4225,0.17165,921,5958,6879,0.456316462144,0.07252212499999999,1.1090358128353013,0.561251193889,1.334815868824975,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
546,2012-06-29,0.834167,0.786613,0.48875,0.165417,829,4634,5463,0.618760011769,0.08084755875,1.0604541242008458,0.695834583889,1.1988007197599522,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
547,2012-06-30,0.765,0.687508,0.60125,0.161071,1455,4232,5687,0.472667250064,0.09684393874999998,1.1127143247787663,0.585225,1.3071895424836601,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
548,2012-07-01,0.815833,0.750629,0.51875,0.16852899999999998,1421,4110,5531,0.563443895641,0.08742441875,1.086865815202983,0.665583483889,1.2257410523967527,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
549,2012-07-02,0.781667,0.702038,0.447083,0.195267,904,5323,6227,0.49285735344400006,0.087300556161,1.1134254840906046,0.611003298889,1.279317151677121,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
550,2012-07-03,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,0.4937170225,0.06211908167099999,1.1112687682345406,0.609700173889,1.2806835776664152,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
551,2012-07-04,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,0.536317481569,0.07270431249999999,1.0776008859309305,0.6227845538889999,1.2671589156667729,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
552,2012-07-05,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,0.579679708689,0.08884917759300001,1.0868608699877982,0.6847562500000001,1.2084592145015105,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
553,2012-07-06,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,0.566305916089,0.065885636286,1.1007264797689935,0.686135558889,1.2072439465770408,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
554,2012-07-07,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,0.647884937569,0.080482142982,1.0705094836336349,0.7424700188889999,1.160541137121417,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
555,2012-07-08,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0.624725836816,0.07207963875,1.0406176144616117,0.67650625,1.21580547112462,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
556,2012-07-09,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0.42778663491600005,0.123666189675,1.0868108749430476,0.505283553889,2.8136003815242114,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
557,2012-07-10,0.720833,0.664796,0.6675,0.15173699999999998,954,5336,6290,0.44195372161600005,0.10128444749999999,1.08429202341771,0.5196002138889999,2.7745677570255527,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
558,2012-07-11,0.716667,0.650271,0.633333,0.15173299999999998,975,6289,7264,0.4228523734410001,0.096097516089,1.1021051223259226,0.513611588889,1.3953481882101448,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
559,2012-07-12,0.7158329999999999,0.654683,0.529583,0.146775,1032,6414,7446,0.42860983048900003,0.077729544825,1.093403983301842,0.5124168838889999,1.3969738751915601,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
560,2012-07-13,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0.446134492489,0.03927959805,1.0954197501845244,0.535336598889,2.733483948298885,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
561,2012-07-14,0.703333,0.666042,0.699167,0.143679,2355,4614,6969,0.44361194576400004,0.10045561539299999,1.0559889616570726,0.49467730888899997,2.8436032434138596,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
562,2012-07-15,0.745833,0.705196,0.717917,0.166667,1920,4111,6031,0.4973013984160001,0.119653072639,1.057625114152661,0.5562668638889999,1.3407827221375295,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
563,2012-07-16,0.763333,0.724125,0.645,0.164187,1088,5742,6830,0.524357015625,0.105900615,1.0541453478335923,0.5826772688890001,1.3100442401939913,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
564,2012-07-17,0.818333,0.755683,0.505833,0.114429,921,5865,6786,0.571056796489,0.057881964357,1.082905133501746,0.6696688988889999,1.2219964244384622,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
565,2012-07-18,0.793333,0.745583,0.577083,0.137442,799,4914,5713,0.555894009889,0.07931544168600001,1.0640438422013376,0.6293772488889999,1.260504731304509,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
566,2012-07-19,0.77,0.714642,0.600417,0.165429,888,5703,6591,0.510713188164,0.099326383893,1.0774625616742368,0.5929,1.2987012987012987,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
567,2012-07-20,0.665833,0.613025,0.844167,0.208967,747,5123,5870,0.37579965062500004,0.17640304548900002,1.0861433057379388,0.443333583889,3.0037561971245044,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
568,2012-07-21,0.595833,0.549912,0.865417,0.2133,1264,3195,4459,0.3024032077439999,0.1845934461,1.0835060882468468,0.35501696388899995,5.034967851730267,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
569,2012-07-22,0.6675,0.623125,0.7625,0.09392080000000001,2544,4866,7410,0.38828476562500003,0.07161461000000001,1.0712136409227682,0.44555625,2.9962546816479403,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
570,2012-07-23,0.741667,0.690017,0.694167,0.138683,1135,5831,6966,0.476123460289,0.096269162061,1.0748532282537966,0.5500699388889999,1.3483140007577525,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
571,2012-07-24,0.750833,0.70645,0.655,0.211454,1140,6452,7592,0.49907160250000004,0.13850237,1.0628253945785264,0.5637501938889999,1.3318540873936016,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
